Product ID,Product Name,Category,Category Name,Brand,Brand Name,Product Description,Price Includes,Sub-Taxonomy,Sub-Taxonomy Name,Keywords,Country of Origin,Features,Small Image,Medium Image,Large Image,Zoom Image,Small Image URL,Medium Image URL,Large Image URL,Zoom Image URL,Material,Page Number,Price Message,Price Start Date,Quantity,Price,Net Price,Late Pricing Start Date,Late Quantities,Late Prices,Late Net Prices,Price1,Price2,Price3,Price4,Price5,Price6,Price7,Price8,Price9,Price10,Code1,Code2,Code3,Code4,Code5,Code6,Code7,Code8,Code9,Code10,Quantity1,Quantity2,Quantity3,Quantity4,Quantity5,Quantity6,Quantity7,Quantity8,Quantity9,Quantity10,Late Price1,Late Price2,Late Price3,Late Price4,Late Price5,Late Price6,Late Price7,Late Price8,Late Price9,Late Price10,Late Code1,Late Code2,Late Code3,Late Code4,Late Code5,Late Code6,Late Code7,Late Code8,Late Code9,Late Code10,Late Quantity1,Late Quantity2,Late Quantity3,Late Quantity4,Late Quantity5,Late Quantity6,Late Quantity7,Late Quantity8,Late Quantity9,Late Quantity10,EQP Net Minus 3%,EQP Net Minus 5%,Customer Price,Pack Size,Pack Weight,Unit of Measure,Sizes,Size Name,Size Width,Size Length,Size Height,Lead Time,Rush Lead Time,Additional Lead Time to Canada,Canadian Lead Time,Item Type1,Item Colors1,Item Type2,Item Colors2,Item Type3,Item Colors3,Item Type4,Item Colors4,Imprint Method1,Imprint Location1,Imprint Colors1,Imprint Method2,Imprint Location2,Imprint Colors2,Imprint Method3,Imprint Location3,Imprint Colors3,Imprint Method4,Imprint Location4,Imprint Colors4,Imprint Method5,Imprint Location5,Imprint Colors5,Imprint Method6,Imprint Location6,Imprint Colors6,Imprint Method7,Imprint Location7,Imprint Colors7,Selections,Proofs,Item Color Charges,Option Charges,Additional Product Information,FOB Ship From City,FOB Ship From State,FOB Ship From Zip,FOB Bill From City,FOB Bill From State,FOB Bill From Zip
62252,Carabiner Golf Tool,GOLF,Golf,NORWOOD,Norwood,,"laser engraving, 1 location",GOLFACC,Golf Accessories,62252 Carabiner Golf Tool tournament cigar cutter divot ball marker golfing Carabiners Golves Tools tournaments cigars cutters divots balls markers golfings,China,Conveniently clips onto your bag or belt loop|Great for gifting or golf tournaments,GOLF_62252_S.jpg,GOLF_62252_M.jpg,GOLF_62252_L.jpg,GOLF_62252_Z.jpg,http://norwood.com/images/products/small/62252_S.jpg,http://norwood.com/images/products/medium/62252_M.jpg,http://norwood.com/images/products/large/62252_L.jpg,http://norwood.com/images/products/zoom/62252_Z.jpg,Stainless steel,638,,1/1/15,50|100|250|500,6.65|6.35|6.05|5.85,3.99|3.81|3.63|3.51,,,,,6.65,6.35,6.05,5.85,,,,,,,C,C,C,C,,,,,,,50,100,250,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,25,Each,"3-3/8""w x 2""h x 1/2""d",,"3-3/8""",,"2""",5,,,,Product Colors,Silver,,,,,,,Laser Engrave,"Side 1 (Standard): 1-1/4""w x 3/8""h|Side 2 (Optional, additional charge): 1-1/4""w x 3/8""h",Laser Engraved,,,,,,,,,,,,,,,,,,,,Virtual Proof no charge|Fax Proof no charge|Email Proof no charge|Production Proof $50.00(G) plus the price of the product,,"Copy Change $30.00(G) per change|Exact Order Quantity $31.25(G) per order|Laser Engrave Personalization $4.50(G) per piece|Cancellation $31.25(G) plus costs incurred|Laser Engraved Additional Location $0.50(G) per location, per piece|Speculative Sample $50.00(G) plus the price of the product|Less Than Minimum $50.00(G) per order|Drop Shipment Charge for Over 20 Ship Locations $3.00(Z) per shipment|Below Catalog Minimum Drop Ship Charge $3.00(Z) per shipment|Laser Engrave Set-Up $50.00(G) per location",,Red Wing,MN,55066,Red Wing,MN,55066
62253,Golfers Divot Tool with Ball Marker,GOLF,Golf,NORWOOD,Norwood,,"1-color imprint, 1 location",GOLFACC,Golf Accessories,62253 Golfers Divot Tool with Ball Marker golf sports golf tool golf accessories repair tournament britepix brite pix bright pics brightpix britepics brightpics 4 color four full digital Golfer Divots Tools withs Balls Markers golves sport tools accessory repairs tournaments britepixes brites pixes brights pic brightpixes britepic brightpic colors fours fulls,China,"Metal divot repair tool, magnet holds ball marker in place|Belt clip attachment",GOLF_62253_S.jpg,GOLF_62253_M.jpg,GOLF_62253_L.jpg,GOLF_62253_Z.jpg,http://norwood.com/images/products/small/62253_S.jpg,http://norwood.com/images/products/medium/62253_M.jpg,http://norwood.com/images/products/large/62253_L.jpg,http://norwood.com/images/products/zoom/62253_Z.jpg,Zinc Alloy,634,,1/1/15,100|250|500|1000,4.5|4.35|4.25|4.15,2.7|2.61|2.55|2.49,,,,,4.5,4.35,4.25,4.15,,,,,,,C,C,C,C,,,,,,,100,250,500,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,19,Each,"3-1/2""w x 1-1/8""h x 5/8""d",,"3-1/2""",,"1-1/8""",5,,,,Product Colors,Silver,,,,,,,britePix&#174; 1-Color,"Top (Standard): 13/16""dia, 1 color(s) max ",186 Red|1345 Cream|114 Lemon|Reflex Blue|Color Match|1545 Brown|202 Maroon|2587 Purple|316 Dark Teal|327 Teal|355 Green|205 Magenta|424 Charcoal Gray|White|Black|872 Metallic Gold|116 Athletic Gold|208 Burgundy|281 Navy Blue|293 Royal Blue|341 Forest Green|877 Metallic Silver|172 Orange|211 Pink|876 Metallic Copper|Process Blue,britePix&#174; Full Color,"Top (Optional, additional charge): 13/16""dia",Full Color|424 Charcoal Gray|White|1345 Cream|211 Pink|2587 Purple|293 Royal Blue|877 Metallic Silver|316 Dark Teal|Process Blue|202 Maroon|341 Forest Green|876 Metallic Copper|Reflex Blue|355 Green|Black|114 Lemon|116 Athletic Gold|1545 Brown|186 Red|205 Magenta|208 Burgundy|327 Teal|872 Metallic Gold|Color Match|172 Orange|281 Navy Blue,,,,,,,,,,,,,,,,,Virtual Proof no charge|Fax Proof no charge|Email Proof no charge|Production Proof $50.00(G) plus the price of the product,,"Ink Color Change, Free per change|Copy Change $30.00(G) per change|Exact Order Quantity $31.25(G) per order|Imprint Color Match $30.00(G) per color|Cancellation $31.25(G) plus costs incurred|britePix&#174; Full Color $0.15(G) per piece|britePix&#174; Personalization $0.45(G) per piece|britePix&#174; Set-Up $50.00(G) per order|Speculative Sample $50.00(G) plus the price of the product|Less Than Minimum $50.00(G) per order|3rd Party Shipping (excluding UPS) $10.00(Z) per order, per ship to address|Drop Shipment Charge for Over 20 Ship Locations $3.00(Z) per shipment|Below Catalog Minimum Drop Ship Charge $3.00(Z) per shipment|britePix&#174; Customized Personalization $25.00(G) per order","Personalization will default to template specified on Norwood.com. If customized personalization locations are requested, a $25.00(g) fee applies.",Red Wing,MN,55066,Red Wing,MN,55066
62254,Golfers Ball Marker Hat Clip,GOLF,Golf,NORWOOD,Norwood,,"1-color imprint, 1 location",GOLFACC,Golf Accessories,62254 Golfers Ball Marker Hat Clip golf tournament cap sports golf accessories britepix brite pix bright pics brightpix britepics brightpics 4 color four full digital Golfer Balls Markers Hats Clips golves tournaments caps sport accessory britepixes brites pixes brights pic brightpixes britepic brightpic colors fours fulls,China,Clips on to hat or belt|Magnet holds ball marker in place,GOLF_62254_S.jpg,GOLF_62254_M.jpg,GOLF_62254_L.jpg,GOLF_62254_Z.jpg,http://norwood.com/images/products/small/62254_S.jpg,http://norwood.com/images/products/medium/62254_M.jpg,http://norwood.com/images/products/large/62254_L.jpg,http://norwood.com/images/products/zoom/62254_Z.jpg,Zinc Alloy,638,,1/1/15,100|250|500|1000,3.7|3.5|3.4|3.3,2.22|2.1|2.04|1.98,,,,,3.7,3.5,3.4,3.3,,,,,,,C,C,C,C,,,,,,,100,250,500,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,17,Each,"1-1/4""w x 1-1/8""h x 3/8""d",,"1-1/4""",,"1-1/8""",5,,,,Product Colors,Silver,,,,,,,britePix&#174; 1-Color,"Top (Standard): 13/16""dia, 1 color(s) max ",116 Athletic Gold|1345 Cream|211 Pink|Process Blue|202 Maroon|293 Royal Blue|327 Teal|341 Forest Green|114 Lemon|1545 Brown|172 Orange|186 Red|Color Match|355 Green|876 Metallic Copper|Reflex Blue|877 Metallic Silver|205 Magenta|2587 Purple|872 Metallic Gold|424 Charcoal Gray|208 Burgundy|281 Navy Blue|316 Dark Teal|Black|White,britePix&#174; Full Color,"Top (Optional, additional charge): 13/16""dia",Color Match|172 Orange|316 Dark Teal|355 Green|White|Full Color|341 Forest Green|424 Charcoal Gray|Black|Process Blue|1545 Brown|202 Maroon|211 Pink|877 Metallic Silver|281 Navy Blue|327 Teal|872 Metallic Gold|876 Metallic Copper|114 Lemon|2587 Purple|293 Royal Blue|Reflex Blue|1345 Cream|116 Athletic Gold|186 Red|205 Magenta|208 Burgundy,,,,,,,,,,,,,,,,,Virtual Proof no charge|Fax Proof no charge|Email Proof no charge|Production Proof $50.00(G) plus the price of the product,,"Ink Color Change, Free per change|Copy Change $30.00(G) per change|Exact Order Quantity $31.25(G) per order|Imprint Color Match $30.00(G) per color|Cancellation $31.25(G) plus costs incurred|britePix&#174; Full Color $0.15(G) per piece|britePix&#174; Personalization $0.45(G) per piece|britePix&#174; Set-Up $50.00(G) per order|Speculative Sample $50.00(G) plus the price of the product|Less Than Minimum $50.00(G) per order|3rd Party Shipping (excluding UPS) $10.00(Z) per order, per ship to address|Drop Shipment Charge for Over 20 Ship Locations $3.00(Z) per shipment|Below Catalog Minimum Drop Ship Charge $3.00(Z) per shipment|britePix&#174; Customized Personalization $25.00(G) per order","Personalization will default to template specified on Norwood.com. If customized personalization locations are requested, a $25.00(g) fee applies.",Red Wing,MN,55066,Red Wing,MN,55066
62255,britePix&#174; Golf Waffle Towel,GOLF,Golf,NORWOOD,Norwood,,"full color imprint, 1 location",GOLFACC,Golf Accessories,62255 britePix&#174; Golf Waffle Towel full color tournament microfiber britepix brite pix bright pics brightpix britepics brightpics 4 color four full digital britePix&#174;s Golves Waffles Towels fulls colors tournaments microfibers britepixes brites pixes brights pic brightpixes britepic brightpic fours digitals,China,Vibrant full color printing makes a statement on the course!|Waffle feel with grommet and hook,GOLF_62255_S.jpg,GOLF_62255_M.jpg,GOLF_62255_L.jpg,GOLF_62255_Z.jpg,http://norwood.com/images/products/small/62255_S.jpg,http://norwood.com/images/products/medium/62255_M.jpg,http://norwood.com/images/products/large/62255_L.jpg,http://norwood.com/images/products/zoom/62255_Z.jpg, ,641,,1/1/15,72|144|288|576,10.99|10.59|10.29|9.99,6.594|6.354|6.174|5.994,,,,,10.99,10.59,10.29,9.99,,,,,,,C,C,C,C,,,,,,,72,144,288,576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,29,Each,"25""w x 16""h x 1/8""d",,"25""",,"16""",5,,,,Product Colors,White,,,,,,,britePix&#174; Full Color,"Front (Standard): 23-1/2""w x 15-1/2""h",341 Forest Green|Color Match|2587 Purple|877 Metallic Silver|Process Blue|116 Athletic Gold|1545 Brown|327 Teal|424 Charcoal Gray|202 Maroon|205 Magenta|Reflex Blue|White|Full Color|208 Burgundy|211 Pink|293 Royal Blue|355 Green|876 Metallic Copper|114 Lemon|172 Orange|1345 Cream|186 Red|281 Navy Blue|316 Dark Teal|872 Metallic Gold|Black,,,,,,,,,,,,,,,,,,,,Virtual Proof no charge|Fax Proof no charge|Email Proof no charge|Production Proof $50.00(G) plus the price of the product,,"Ink Color Change, Free per change|Copy Change $30.00(G) per change|Exact Order Quantity $31.25(G) per order|Imprint Color Match $30.00(G) per color|Cancellation $31.25(G) plus costs incurred|britePix&#174; Personalization $1.25(G) per piece|britePix&#174; Set-Up $50.00(G) per order|Speculative Sample $50.00(G) plus the price of the product|Less Than Minimum $50.00(G) per order|3rd Party Shipping (excluding UPS) $10.00(Z) per order, per ship to address|Drop Shipment Charge for Over 20 Ship Locations $3.00(Z) per shipment|Below Catalog Minimum Drop Ship Charge $3.00(Z) per shipment|britePix&#174; Customized Personalization $25.00(G) per order","Personalization will default to template specified on Norwood.com. If customized personalization locations are requested, a $25.00(g) fee applies.",Red Wing,MN,55066,Red Wing,MN,55066
20785,Wilson&#174; 50 Elite Golf Ball Std Serv,GOLF,Golf,NORWOOD,Norwood,"Wilson's premier golf ball. Super soft core, super soft ionomer cover for total performance.","1 to 4-color imprint, 1 location",GOLFBALL,Golf Balls,20785 Wilson 50 Elite Standard Service Tee Off Golf Balls Golf Products Golf Balls Tournament Outing Company Store Branding Made in USA Wilsons Elites Standards Services Tees Offs Golves Ball Product Tournaments Outings Companies Stores Brandings Mades ins USAs,United States,"Super soft core, super soft ionomer cover|Pushes the USGA limits for initial velocity|Half distance + half spin = total performance",GOLF_20785_S.jpg,GOLF_20785_M.jpg,GOLF_20785_L.jpg,GOLF_20785_Z.jpg,http://norwood.com/images/products/small/20785_S.jpg,http://norwood.com/images/products/medium/20785_M.jpg,http://norwood.com/images/products/large/20785_L.jpg,http://norwood.com/images/products/zoom/20785_Z.jpg,Ionomer,WEB,,1/1/15,12|24,25.95|24.25,15.57|14.55,,,,,25.95,24.25,,,,,,,,,C,C,,,,,,,,,12,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,18,Dozen,"7-1/2""w x 5-1/2""h x 1-3/4""d",,"7-1/2""",,"5-1/2""",7,,,,Product Colors,White,,,,,,,Pad Print,"Equator of Golf Ball (Standard): 7/8"" dia., 5 color(s) max |North Pole of Golf Ball (Optional, additional charge): 7/8"" dia., 5 color(s) max ",211 Pink|327 Teal|116 Athletic Gold|1345 Cream|172 Orange|876 Metallic Copper|Black|Process Blue|Reflex Blue|424 Charcoal Gray|186 Red|White|355 Green|872 Metallic Gold|208 Burgundy|2587 Purple|316 Dark Teal|1545 Brown|202 Maroon|281 Navy Blue|Color Match|114 Lemon|293 Royal Blue|341 Forest Green|205 Magenta|877 Metallic Silver,,,,,,,,,,,,,,,,,,,,Virtual Proof no charge|Fax Proof no charge|Email Proof no charge,,"Cancellation $31.25(G) plus costs incurred|2nd Pole Imprint (12 dozen minimum) $2.50(G) per dozen|Set-Up, No Charge per order|3rd Party Shipping (excluding UPS) $10.00(Z) per order, per ship to address|Drop Shipment Charge for Over 20 Ship Locations $3.00(Z) per shipment|Below Catalog Minimum Drop Ship Charge $3.00(Z) per shipment",Spec samples/product proofs not available|Less than minimum not available on this product,Arab,AL,35016,Arab,AL,35016
20786,Wilson&#174; 50 Elite Golf Ball,GOLF,Golf,NORWOOD,Norwood,"Wilson's premier golf ball. Super soft core, super soft ionomer cover for total performance.","1 to 2-color imprint, 1 location",GOLFBALL,Golf Balls,20786 Wilson 50 Elite Tee Off Golf Balls Golf Products Golf Balls Tournament Outing Company Store Branding Made in USA Wilsons Elites Tees Offs Golves Ball Product Tournaments Outings Companies Stores Brandings Mades ins USAs,United States,"Super soft core, super soft ionomer cover|Pushes the USGA limits for initial velocity|Half distance + half spin = total performance",GOLF_20786_S.jpg,GOLF_20786_M.jpg,GOLF_20786_L.jpg,GOLF_20786_Z.jpg,http://norwood.com/images/products/small/20786_S.jpg,http://norwood.com/images/products/medium/20786_M.jpg,http://norwood.com/images/products/large/20786_L.jpg,http://norwood.com/images/products/zoom/20786_Z.jpg,Ionomer,WEB,,1/1/15,12|24,30.95|29.25,18.57|17.55,,,,,30.95,29.25,,,,,,,,,C,C,,,,,,,,,12,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,18,Dozen,"7-1/2""w x 5-1/2""h x 1-3/4""d",,"7-1/2""",,"5-1/2""",3,,,,Product Colors,White,,,,,,,Pad Print,"North Pole of Golf Ball (Standard): 3/4"" dia., 5 color(s) max |South Pole of Golf Ball (2nd Location) (Optional, additional charge): 3/4"" dia., 5 color(s) max |Equator of Golf Ball (Optional, additional charge): 3/4"" dia., 5 color(s) max ",205 Magenta|Process Blue|293 Royal Blue|872 Metallic Gold|877 Metallic Silver|316 Dark Teal|Black|114 Lemon|1545 Brown|Color Match|341 Forest Green|355 Green|172 Orange|211 Pink|281 Navy Blue|876 Metallic Copper|White|327 Teal|116 Athletic Gold|202 Maroon|208 Burgundy|Reflex Blue|1345 Cream|186 Red|2587 Purple|424 Charcoal Gray,,,,,,,,,,,,,,,,,,,,Virtual Proof no charge|Fax Proof no charge|Email Proof no charge|Production Proof $75.00(G) plus the price of the product,,"Pad Additional Color(24 Dozen Minimum) $2.25(G) per dozen|Copy Change $30.00(G) per change|Pad Print Set-Up for 1 to 2 Colors $31.25(G) per order|Pad Print Set-Up when 3 to 5 Colors $62.50(G) per order|Cancellation $31.25(G) plus costs incurred|Speculative Sample -IH Golf Balls $75.00(G) plus item cost & set-ups|2nd Pole Imprint (24 dozen minimum) $2.81(G) per dozen|3rd Party Shipping (excluding UPS) $10.00(Z) per order, per ship to address|Drop Shipment Charge for Over 20 Ship Locations $3.00(Z) per shipment|Below Catalog Minimum Drop Ship Charge $3.00(Z) per shipment",Less than minimum not available on this product,Red Wing,MN,55066,Red Wing,MN,55066
20789,Wilson&#174; Eco Core Golf Ball Std Serv,GOLF,Golf,NORWOOD,Norwood,The Wilson Eco Core golf ball is made from 100% recycled material. Help the environment one golf ball at a time.,"1 to 4-color imprint, 1 location",GOLFBALL,Golf Balls,20789 Wilson Eco Core Standard Service Tee Off Golf Balls Golf Products Golf Balls Tournament Outing Company Store Branding Made in USA Wilsons Ecos Cores Standards Services Tees Offs Golves Ball Product Tournaments Outings Companies Stores Brandings Mades ins USAs,United States,"Recycled rubber core|Green friendly, earth friendly",GOLF_20789_S.jpg,GOLF_20789_M.jpg,GOLF_20789_L.jpg,GOLF_20789_Z.jpg,http://norwood.com/images/products/small/20789_S.jpg,http://norwood.com/images/products/medium/20789_M.jpg,http://norwood.com/images/products/large/20789_L.jpg,http://norwood.com/images/products/zoom/20789_Z.jpg,Recycled Tire Rubber,612,,1/1/15,24,20.8,12.48,,,,,20.8,,,,,,,,,,C,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,18,Dozen,"7-1/2""w x 5-1/2""h x 1-3/4""d",,"7-1/2""",,"5-1/2""",7,,,,Product Colors,White,,,,,,,Pad Print,"Equator of Golf Ball (Standard): 7/8"" dia., 5 color(s) max |North Pole of Golf Ball (Optional, additional charge): 7/8"" dia., 5 color(s) max ",281 Navy Blue|Black|327 Teal|1545 Brown|205 Magenta|Reflex Blue|355 Green|211 Pink|876 Metallic Copper|877 Metallic Silver|Process Blue|424 Charcoal Gray|172 Orange|186 Red|2587 Purple|202 Maroon|208 Burgundy|316 Dark Teal|341 Forest Green|Color Match|293 Royal Blue|114 Lemon|116 Athletic Gold|1345 Cream|White|872 Metallic Gold,,,,,,,,,,,,,,,,,,,,Virtual Proof no charge|Fax Proof no charge|Email Proof no charge,,"Cancellation $31.25(G) plus costs incurred|2nd Pole Imprint (12 dozen minimum) $2.50(G) per dozen|Set-Up, No Charge per order|3rd Party Shipping (excluding UPS) $10.00(Z) per order, per ship to address|Drop Shipment Charge for Over 20 Ship Locations $3.00(Z) per shipment|Below Catalog Minimum Drop Ship Charge $3.00(Z) per shipment",Spec samples/product proofs not available|Less than minimum not available on this product,Arab,AL,35016,Arab,AL,35016
20790,Wilson&#174; Eco Core Golf Ball,GOLF,Golf,NORWOOD,Norwood,The Wilson Eco Core golf ball is made from 100% recycled material. Help the environment one golf ball at a time.,"1 to 2-color imprint, 1 location",GOLFBALL,Golf Balls,20790 Wilson Eco Core Tee Off Golf Balls Golf Products Golf Balls Tournament Outing Company Store Branding Made in USA Wilsons Ecos Cores Tees Offs Golves Ball Product Tournaments Outings Companies Stores Brandings Mades ins USAs,United States,"Recycled rubber core|Green friendly, earth friendly",GOLF_20790_S.jpg,GOLF_20790_M.jpg,GOLF_20790_L.jpg,GOLF_20790_Z.jpg,http://norwood.com/images/products/small/20790_S.jpg,http://norwood.com/images/products/medium/20790_M.jpg,http://norwood.com/images/products/large/20790_L.jpg,http://norwood.com/images/products/zoom/20790_Z.jpg,Recycled Tire Rubber,612,,1/1/15,12|24,28|25.8,16.8|15.48,,,,,28,25.8,,,,,,,,,C,C,,,,,,,,,12,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,18,Dozen,"7-1/2""w x 5-1/2""h x 1-3/4""d",,"7-1/2""",,"5-1/2""",3,,,,Product Colors,White,,,,,,,Pad Print,"North Pole of Golf Ball (Standard): 3/4"" dia., 5 color(s) max |South Pole of Golf Ball (2nd Location) (Optional, additional charge): 3/4"" dia., 5 color(s) max |Equator of Golf Ball (Optional, additional charge): 3/4"" dia., 5 color(s) max ",208 Burgundy|2587 Purple|877 Metallic Silver|116 Athletic Gold|205 Magenta|281 Navy Blue|293 Royal Blue|202 Maroon|Black|316 Dark Teal|1545 Brown|341 Forest Green|355 Green|424 Charcoal Gray|1345 Cream|172 Orange|211 Pink|Reflex Blue|872 Metallic Gold|114 Lemon|White|876 Metallic Copper|Color Match|Process Blue|186 Red|327 Teal,,,,,,,,,,,,,,,,,,,,Virtual Proof no charge|Fax Proof no charge|Email Proof no charge|Production Proof $75.00(G) plus the price of the product,,"Pad Additional Color(24 Dozen Minimum) $2.25(G) per dozen|Copy Change $30.00(G) per change|Pad Print Set-Up for 1 to 2 Colors $31.25(G) per order|Pad Print Set-Up when 3 to 5 Colors $62.50(G) per order|Cancellation $31.25(G) plus costs incurred|Speculative Sample -IH Golf Balls $75.00(G) plus item cost & set-ups|2nd Pole Imprint (24 dozen minimum) $2.81(G) per dozen|3rd Party Shipping (excluding UPS) $10.00(Z) per order, per ship to address|Drop Shipment Charge for Over 20 Ship Locations $3.00(Z) per shipment|Below Catalog Minimum Drop Ship Charge $3.00(Z) per shipment",Less than minimum not available on this product,Red Wing,MN,55066,Red Wing,MN,55066
20860,Callaway&#174; Warbird&#174; Golf Ball Std Serv,GOLF,Golf,NORWOOD,Norwood,,1 to 4-color matched logo,GOLFBALL,Golf Balls,20860 Callaway Warbird Standard Service Tee Off Golf Balls Golf Products Golf Balls Tournament Outing Company Store Branding Callaways Warbirds Standards Services Tees Offs Golves Ball Product Tournaments Outings Companies Stores Brandings,China,"Designed for distance seekers who want to see maximum flight|The larger, softer core results in faster ball speeds for maximum distance|Thinner cover enhances feel without sacrificing speed or distance|Proprietary surface pattern re-engineered to produce even better low-speed lift and distance",GOLF_20860_S.jpg,GOLF_20860_M.jpg,GOLF_20860_L.jpg,GOLF_20860_Z.jpg,http://norwood.com/images/products/small/20860_S.jpg,http://norwood.com/images/products/medium/20860_M.jpg,http://norwood.com/images/products/large/20860_L.jpg,http://norwood.com/images/products/zoom/20860_Z.jpg,Ionomer,608,,1/1/15,12|24,36|31.5,21.6|18.9,,,,,36,31.5,,,,,,,,,C,C,,,,,,,,,12,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,19,Dozen,"5-1/2""w x 3-5/8""h x 3-5/8""d",,"5-1/2""",,"3-5/8""",7,,,,Product Colors,White,,,,,,,Pad Print,"Equator of Golf Ball (Standard): 7/8"" dia., 5 color(s) max |North Pole of Golf Ball (Optional, additional charge): 7/8"" dia., 5 color(s) max ",186 Red|877 Metallic Silver|White|316 Dark Teal|876 Metallic Copper|Black|Color Match|872 Metallic Gold|293 Royal Blue|Process Blue|Reflex Blue,,,,,,,,,,,,,,,,,,,,Virtual Proof no charge|Fax Proof no charge|Email Proof no charge,,"Cancellation $31.25(G) plus costs incurred|2nd Pole Imprint (12 dozen minimum) $2.50(G) per dozen|Set-Up, No Charge per order|3rd Party Shipping (excluding UPS) $10.00(Z) per order, per ship to address|Drop Shipment Charge for Over 20 Ship Locations $3.00(Z) per shipment|Below Catalog Minimum Drop Ship Charge $3.00(Z) per shipment",Spec samples/product proofs not available|Less than minimum not available on this product|Blank goods not available,Laredo,TX,78045,Laredo,TX,78045
20861,Callaway&#174; Warbird&#174; Golf Ball,GOLF,Golf,NORWOOD,Norwood,,"1 to 2-color imprint, 1 location",GOLFBALL,Golf Balls,20861 Callaway Warbird Tee Off Golf Balls Golf Products Golf Balls Tournament Outing Company Store Branding Callaways Warbirds Tees Offs Golves Ball Product Tournaments Outings Companies Stores Brandings,China,"Designed for distance seekers who want to see maximum flight|The larger, softer core results in faster ball speeds for maximum distance|Thinner cover enhances feel without sacrificing speed or distance|Proprietary surface pattern re-engineered to produce even better low-speed lift and distance",GOLF_20861_S.jpg,GOLF_20861_M.jpg,GOLF_20861_L.jpg,GOLF_20861_Z.jpg,http://norwood.com/images/products/small/20861_S.jpg,http://norwood.com/images/products/medium/20861_M.jpg,http://norwood.com/images/products/large/20861_L.jpg,http://norwood.com/images/products/zoom/20861_Z.jpg,Ionomer,608,,1/1/15,12|24,41|36.5,24.6|21.9,,,,,41,36.5,,,,,,,,,C,C,,,,,,,,,12,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,18,Dozen,"5-1/2""w x 3-5/8""h x 3-5/8""d",,"5-1/2""",,"3-5/8""",3,,,,Product Colors,White,,,,,,,Pad Print,"North Pole of Golf Ball (Standard): 3/4"" dia., 5 color(s) max |South Pole of Golf Ball (2nd Location) (Optional, additional charge): 3/4"" dia., 5 color(s) max |Equator of Golf Ball (Optional, additional charge): 3/4"" dia., 5 color(s) max ",116 Athletic Gold|872 Metallic Gold|186 Red|205 Magenta|877 Metallic Silver|Reflex Blue|2587 Purple|281 Navy Blue|114 Lemon|White|327 Teal|424 Charcoal Gray|211 Pink|Black|293 Royal Blue|355 Green|1545 Brown|172 Orange|202 Maroon|208 Burgundy|316 Dark Teal|1345 Cream|876 Metallic Copper|Color Match|Process Blue|341 Forest Green,,,,,,,,,,,,,,,,,,,,Virtual Proof no charge|Fax Proof no charge|Email Proof no charge|Production Proof $75.00(G) plus the price of the product,,"Pad Additional Color(24 Dozen Minimum) $2.25(G) per dozen|Pad Print Set-Up for 1 to 2 Colors $31.25(G) per order|Pad Print Set-Up when 3 to 5 Colors $62.50(G) per order|Cancellation $31.25(G) plus costs incurred|Speculative Sample -IH Golf Balls $75.00(G) plus item cost & set-ups|2nd Pole Imprint (24 dozen minimum) $2.81(G) per dozen|3rd Party Shipping (excluding UPS) $10.00(Z) per order, per ship to address|Drop Shipment Charge for Over 20 Ship Locations $3.00(Z) per shipment|Below Catalog Minimum Drop Ship Charge $3.00(Z) per shipment",Less than minimum not available on this product|Blank goods not available,Red Wing,MN,55066,Red Wing,MN,55066
